season,date,day_of_week,attendance,competition_stage,source_file,home_team,away_team
2018/19,11/05/19,Saturday,1200.0,Relegation Round,ligat_haal_2018_19_playoffs_attendance.csv,Hapoel Raanana,Beitar Jerusalem
2018/19,12/05/19,Sunday,200.0,Relegation Round,ligat_haal_2018_19_playoffs_attendance.csv,Ihud Bnei Sakhnin,Ironi Kiryat Shmona
2018/19,12/05/19,Sunday,2500.0,Relegation Round,ligat_haal_2018_19_playoffs_attendance.csv,Maccabi Petah Tikva,Hapoel Tel Aviv
2018/19,12/05/19,Sunday,2200.0,Relegation Round,ligat_haal_2018_19_playoffs_attendance.csv,FC Ashdod,Hapoel Haifa
2019/20,24/08/19,Saturday,973.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,FC Ashdod
2019/20,24/08/19,Saturday,17632.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Haifa,Hapoel Raanana
2019/20,24/08/19,Saturday,5654.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Maccabi Tel Aviv
2019/20,25/08/19,Sunday,18886.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Hapoel Beer Sheva
2019/20,25/08/19,Sunday,3318.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona
2019/20,25/08/19,Sunday,1917.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Hapoel Haifa
2019/20,26/08/19,Monday,18600.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Maccabi Netanya
2019/20,01/09/19,Sunday,11277.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Hapoel Hadera
2019/20,01/09/19,Sunday,8000.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Beitar Jerusalem
2019/20,01/09/19,Sunday,26513.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv
2019/20,02/09/19,Monday,500.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Hapoel Kfar Saba
2019/20,31/08/19,Saturday,3250.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Hapoel Tel Aviv
2019/20,31/08/19,Saturday,23400.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Maccabi Haifa
2019/20,31/08/19,Saturday,4500.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Sekzia Ness Ziona
2019/20,14/09/19,Saturday,1200.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Hapoel Raanana
2019/20,14/09/19,Saturday,4000.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Maccabi Tel Aviv
2019/20,14/09/19,Saturday,10400.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Sekzia Ness Ziona
2019/20,14/09/19,Saturday,18124.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Haifa,Ironi Kiryat Shmona
2019/20,15/09/19,Sunday,3000.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Netanya
2019/20,15/09/19,Sunday,3400.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Hapoel Beer Sheva
2019/20,16/09/19,Monday,11000.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Hapoel Haifa
2019/20,21/09/19,Saturday,2600.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Beitar Jerusalem
2019/20,21/09/19,Saturday,5300.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Hapoel Kfar Saba
2019/20,21/09/19,Saturday,26234.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2019/20,21/09/19,Saturday,927.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Bnei Yehuda Tel Aviv
2019/20,22/09/19,Sunday,3200.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Hapoel Hadera
2019/20,22/09/19,Sunday,350.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,FC Ashdod
2019/20,23/09/19,Monday,12287.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Hapoel Tel Aviv
2019/20,25/09/19,Wednesday,880.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Sekzia Ness Ziona
2019/20,25/09/19,Wednesday,15173.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Haifa,Maccabi Netanya
2019/20,28/09/19,Saturday,15930.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Maccabi Tel Aviv
2019/20,28/09/19,Saturday,1480.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Hapoel Haifa
2019/20,28/09/19,Saturday,11477.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Hapoel Raanana
2019/20,28/09/19,Saturday,1000.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Ironi Kiryat Shmona
2019/20,28/09/19,Saturday,11500.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv
2019/20,05/10/19,Saturday,4600.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Hapoel Beer Sheva
2019/20,05/10/19,Saturday,24829.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Hapoel Hadera
2019/20,05/10/19,Saturday,10800.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Maccabi Haifa
2019/20,06/10/19,Sunday,1550.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba
2019/20,06/10/19,Sunday,2800.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Hapoel Tel Aviv
2019/20,06/10/19,Sunday,7500.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Beitar Jerusalem
2019/20,07/10/19,Monday,580.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,FC Ashdod
2019/20,19/10/19,Saturday,11581.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Ironi Kiryat Shmona
2019/20,19/10/19,Saturday,3000.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Maccabi Netanya
2019/20,19/10/19,Saturday,10000.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Hapoel Kfar Saba
2019/20,19/10/19,Saturday,6979.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Beitar Jerusalem
2019/20,21/10/19,Monday,5090.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Maccabi Tel Aviv
2019/20,21/10/19,Monday,1200.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Hapoel Haifa
2019/20,21/10/19,Monday,24277.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Haifa,Bnei Yehuda Tel Aviv
2019/20,26/10/19,Saturday,6102.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Hapoel Tel Aviv
2019/20,26/10/19,Saturday,7000.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Maccabi Haifa
2019/20,26/10/19,Saturday,500.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Hapoel Raanana
2019/20,26/10/19,Saturday,3400.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,FC Ashdod
2019/20,27/10/19,Sunday,9000.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Beitar Jerusalem
2019/20,27/10/19,Sunday,532.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Hapoel Hadera
2019/20,28/10/19,Monday,27566.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Hapoel Beer Sheva
2019/20,02/11/19,Saturday,11000.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Hapoel Kfar Saba
2019/20,02/11/19,Saturday,1500.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Bnei Yehuda Tel Aviv
2019/20,02/11/19,Saturday,3270.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Ironi Kiryat Shmona
2019/20,02/11/19,Saturday,7500.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Maccabi Tel Aviv
2019/20,03/11/19,Sunday,932.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Sekzia Ness Ziona
2019/20,03/11/19,Sunday,11275.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Maccabi Netanya
2019/20,04/11/19,Monday,19000.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Maccabi Haifa
2019/20,09/11/19,Saturday,3600.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Hapoel Tel Aviv
2019/20,09/11/19,Saturday,5200.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Hapoel Raanana
2019/20,09/11/19,Saturday,23125.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Hapoel Haifa
2019/20,09/11/19,Saturday,3872.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Hapoel Beer Sheva
2019/20,10/11/19,Sunday,1300.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,FC Ashdod
2019/20,10/11/19,Sunday,1400.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Hapoel Hadera
2019/20,01/12/19,Sunday,8500.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Maccabi Haifa
2019/20,01/12/19,Sunday,19100.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Beitar Jerusalem
2019/20,30/11/19,Saturday,966.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Hapoel Kfar Saba
2019/20,30/11/19,Saturday,11460.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv
2019/20,30/11/19,Saturday,4600.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Maccabi Netanya
2019/20,30/11/19,Saturday,700.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Sekzia Ness Ziona
2019/20,30/11/19,Saturday,4259.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Maccabi Tel Aviv
2019/20,03/12/19,Tuesday,1200.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Raanana
2019/20,03/12/19,Tuesday,1800.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Hapoel Beer Sheva
2019/20,03/12/19,Tuesday,4500.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Ironi Kiryat Shmona
2019/20,04/12/19,Wednesday,7450.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Hapoel Hadera
2019/20,04/12/19,Wednesday,22000.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Maccabi Tel Aviv
2019/20,04/12/19,Wednesday,16157.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Haifa,FC Ashdod
2019/20,04/12/19,Wednesday,493.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Hapoel Haifa
2019/20,07/12/19,Saturday,3050.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Bnei Yehuda Tel Aviv
2019/20,07/12/19,Saturday,800.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Hapoel Kfar Saba
2019/20,07/12/19,Saturday,250.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Sekzia Ness Ziona
2019/20,07/12/19,Saturday,21519.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Maccabi Netanya
2019/20,08/12/19,Sunday,3457.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Beitar Jerusalem
2019/20,08/12/19,Sunday,2100.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Hapoel Tel Aviv
2019/20,09/12/19,Monday,14297.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Maccabi Haifa
2019/20,14/12/19,Saturday,3030.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Hapoel Kfar Saba
2019/20,14/12/19,Saturday,7512.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Maccabi Haifa
2019/20,14/12/19,Saturday,1063.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv
2019/20,14/12/19,Saturday,21187.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Sekzia Ness Ziona
2019/20,15/12/19,Sunday,703.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Hapoel Hadera
2019/20,15/12/19,Sunday,6500.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Hapoel Tel Aviv
2019/20,16/12/19,Monday,13350.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Beitar Jerusalem
2019/20,24/12/19,Tuesday,6200.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv
2019/20,24/12/19,Tuesday,1128.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Hapoel Beer Sheva
2019/20,24/12/19,Tuesday,715.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Ironi Kiryat Shmona
2019/20,25/12/19,Wednesday,5000.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Hapoel Raanana
2019/20,25/12/19,Wednesday,3432.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,FC Ashdod
2019/20,25/12/19,Wednesday,997.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Maccabi Netanya
2019/20,28/12/19,Saturday,9218.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,FC Ashdod
2019/20,28/12/19,Saturday,350.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Hapoel Hadera
2019/20,28/12/19,Saturday,2249.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Maccabi Haifa
2019/20,28/12/19,Saturday,9459.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Hapoel Kfar Saba
2019/20,29/12/19,Sunday,4100.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Bnei Yehuda Tel Aviv
2019/20,29/12/19,Sunday,2291.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Hapoel Tel Aviv
2019/20,30/12/19,Monday,6156.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Beitar Jerusalem
2019/20,04/01/20,Saturday,6000.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Ironi Kiryat Shmona
2019/20,04/01/20,Saturday,766.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Hapoel Haifa
2019/20,04/01/20,Saturday,1201.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Maccabi Netanya
2019/20,05/01/20,Sunday,623.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Hapoel Raanana
2019/20,05/01/20,Sunday,4550.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Hapoel Beer Sheva
2019/20,06/01/20,Monday,700.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Sekzia Ness Ziona
2019/20,11/01/20,Saturday,1908.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,FC Ashdod
2019/20,11/01/20,Saturday,1800.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Hapoel Beer Sheva
2019/20,11/01/20,Saturday,700.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Hapoel Hadera
2019/20,11/01/20,Saturday,9364.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Maccabi Haifa
2019/20,12/01/20,Sunday,4500.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv
2019/20,12/01/20,Sunday,585.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Hapoel Kfar Saba
2019/20,13/01/20,Monday,20448.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Beitar Jerusalem
2019/20,18/01/20,Saturday,450.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Ironi Kiryat Shmona
2019/20,18/01/20,Saturday,4536.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Maccabi Tel Aviv
2019/20,18/01/20,Saturday,18253.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Haifa,Sekzia Ness Ziona
2019/20,19/01/20,Sunday,4430.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Hapoel Raanana
2019/20,20/01/20,Monday,6000.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Maccabi Netanya
2019/20,20/01/20,Monday,8651.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Hapoel Haifa
2019/20,20/01/20,Monday,1032.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv
2019/20,25/01/20,Saturday,1920.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Hapoel Raanana
2019/20,25/01/20,Saturday,7543.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Hapoel Tel Aviv
2019/20,25/01/20,Saturday,1500.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Hapoel Beer Sheva
2019/20,25/01/20,Saturday,15942.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,FC Ashdod
2019/20,26/01/20,Sunday,7800.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Sekzia Ness Ziona
2019/20,26/01/20,Sunday,3694.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Hapoel Hadera
2019/20,27/01/20,Monday,9000.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Maccabi Haifa
2019/20,01/02/20,Saturday,1391.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Maccabi Netanya
2019/20,01/02/20,Saturday,1280.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Sekzia Ness Ziona
2019/20,01/02/20,Saturday,10346.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Hapoel Haifa
2019/20,01/02/20,Saturday,19979.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Haifa,Hapoel Kfar Saba
2019/20,02/02/20,Sunday,9500.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Bnei Yehuda Tel Aviv
2019/20,29/01/20,Wednesday,13193.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Maccabi Tel Aviv
2019/20,29/01/20,Wednesday,450.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Ironi Kiryat Shmona
2019/20,03/02/20,Monday,15462.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Hapoel Raanana
2019/20,04/02/20,Tuesday,600.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Hapoel Haifa
2019/20,04/02/20,Tuesday,21594.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Haifa,Hapoel Tel Aviv
2019/20,04/02/20,Tuesday,180.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,FC Ashdod
2019/20,05/02/20,Wednesday,1400.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Hadera
2019/20,05/02/20,Wednesday,4831.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Beitar Jerusalem
2019/20,05/02/20,Wednesday,4700.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Hapoel Beer Sheva
2019/20,08/02/20,Saturday,1420.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Hapoel Kfar Saba
2019/20,08/02/20,Saturday,4445.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Maccabi Tel Aviv
2019/20,08/02/20,Saturday,1143.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Maccabi Netanya
2019/20,08/02/20,Saturday,5825.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Ironi Kiryat Shmona
2019/20,09/02/20,Sunday,631.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Bnei Yehuda Tel Aviv
2019/20,09/02/20,Sunday,7217.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Sekzia Ness Ziona
2019/20,10/02/20,Monday,19000.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Maccabi Haifa
2019/20,15/02/20,Saturday,4400.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva
2019/20,15/02/20,Saturday,891.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,FC Ashdod
2019/20,15/02/20,Saturday,17357.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Haifa,Hapoel Hadera
2019/20,15/02/20,Saturday,7629.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Hapoel Haifa
2019/20,16/02/20,Sunday,15890.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Ironi Kiryat Shmona
2019/20,16/02/20,Sunday,248.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Hapoel Raanana
2019/20,17/02/20,Monday,22000.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,Hapoel Tel Aviv
2019/20,22/02/20,Saturday,5500.0,regular,ligat_haal_2019_20_attendance.csv,FC Ashdod,Maccabi Haifa
2019/20,22/02/20,Saturday,3862.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Hadera,Beitar Jerusalem
2019/20,22/02/20,Saturday,2711.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Haifa,Sekzia Ness Ziona
2019/20,22/02/20,Saturday,800.0,regular,ligat_haal_2019_20_attendance.csv,Ironi Kiryat Shmona,Maccabi Netanya
2019/20,23/02/20,Sunday,2697.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Beer Sheva,Hapoel Kfar Saba
2019/20,23/02/20,Sunday,848.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Raanana,Bnei Yehuda Tel Aviv
2019/20,24/02/20,Monday,26311.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Tel Aviv,Hapoel Tel Aviv
2019/20,01/03/20,Sunday,5000.0,regular,ligat_haal_2019_20_attendance.csv,Beitar Jerusalem,FC Ashdod
2019/20,01/03/20,Sunday,11036.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Haifa,Hapoel Beer Sheva
2019/20,01/03/20,Sunday,436.0,regular,ligat_haal_2019_20_attendance.csv,Sekzia Ness Ziona,Ironi Kiryat Shmona
2019/20,29/02/20,Saturday,3000.0,regular,ligat_haal_2019_20_attendance.csv,Bnei Yehuda Tel Aviv,Hapoel Haifa
2019/20,29/02/20,Saturday,1400.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Kfar Saba,Hapoel Raanana
2019/20,29/02/20,Saturday,10273.0,regular,ligat_haal_2019_20_attendance.csv,Hapoel Tel Aviv,Hapoel Hadera
2019/20,29/02/20,Saturday,6600.0,regular,ligat_haal_2019_20_attendance.csv,Maccabi Netanya,Maccabi Tel Aviv
2021/22,28/08/21,Saturday,3100.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Haifa,Maccabi Netanya
2021/22,28/08/21,Saturday,7900.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Tel Aviv,FC Ashdod
2021/22,28/08/21,Saturday,500.0,regular,ligat_haal_2021_22_attendance.csv,Maccabi Petah Tikva,Ironi Kiryat Shmona
2021/22,29/08/21,Sunday,6500.0,regular,ligat_haal_2021_22_attendance.csv,Beitar Jerusalem,Hapoel Beer Sheva
2021/22,29/08/21,Sunday,6800.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Hadera,Maccabi Haifa
2021/22,29/08/21,Sunday,3500.0,regular,ligat_haal_2021_22_attendance.csv,Ihud Bnei Sakhnin,Maccabi Tel Aviv
2021/22,30/08/21,Monday,400.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Nof HaGalil,Hapoel Jerusalem
2021/22,11/09/21,Saturday,2000.0,regular,ligat_haal_2021_22_attendance.csv,Ironi Kiryat Shmona,Hapoel Tel Aviv
2021/22,11/09/21,Saturday,22313.0,regular,ligat_haal_2021_22_attendance.csv,Maccabi Haifa,Ihud Bnei Sakhnin
2021/22,11/09/21,Saturday,2722.0,regular,ligat_haal_2021_22_attendance.csv,Maccabi Netanya,Hapoel Nof HaGalil
2021/22,11/09/21,Saturday,16842.0,regular,ligat_haal_2021_22_attendance.csv,Maccabi Tel Aviv,Maccabi Petah Tikva
2021/22,12/09/21,Sunday,300.0,regular,ligat_haal_2021_22_attendance.csv,FC Ashdod,Hapoel Haifa
2021/22,12/09/21,Sunday,9143.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Beer Sheva,Hapoel Hadera
2021/22,13/09/21,Monday,18000.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Jerusalem,Beitar Jerusalem
2021/22,18/09/21,Saturday,120.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Nof HaGalil,FC Ashdod
2021/22,18/09/21,Saturday,5000.0,regular,ligat_haal_2021_22_attendance.csv,Ihud Bnei Sakhnin,Hapoel Beer Sheva
2021/22,18/09/21,Saturday,6000.0,regular,ligat_haal_2021_22_attendance.csv,Maccabi Petah Tikva,Hapoel Tel Aviv
2021/22,18/09/21,Saturday,25705.0,regular,ligat_haal_2021_22_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2021/22,19/09/21,Sunday,6500.0,regular,ligat_haal_2021_22_attendance.csv,Beitar Jerusalem,Maccabi Netanya
2021/22,19/09/21,Sunday,950.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Hadera,Hapoel Jerusalem
2021/22,19/09/21,Sunday,2100.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Haifa,Ironi Kiryat Shmona
2021/22,25/09/21,Saturday,13219.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Beer Sheva,Maccabi Tel Aviv
2021/22,25/09/21,Saturday,1742.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Jerusalem,Ihud Bnei Sakhnin
2021/22,25/09/21,Saturday,10800.0,regular,ligat_haal_2021_22_attendance.csv,Hapoel Tel Aviv,Hapoel Haifa
2021/22,25/09/21,Saturday,400.0,regular,ligat_haal_2021_22_attendance.csv,Ironi Kiryat Shmona,Hapoel Nof HaGalil
2021/22,26/09/21,Sunday,3864.0,regular,ligat_haal_2021_22_attendance.csv,FC Ashdod,Beitar Jerusalem
